Survey_id,District_code,District_Name,Taluk_code,Taluk_Name,Hobli_code,Hobli_Name,Village_code,Village_Name,Year_code,Years,Season_code,Season,Cropname,Crop_Extent,CropSurveyDate,Month,Weekname,Latitude,Longtitude
11636805,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-24-0.00,31-08-2020,June,3rd week,16.2149037,74.7083914
11636805,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-H,1-0-0.00,31-08-2020,February,4th week,16.2149149,74.7083827
11638443,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-14-0.00,31-08-2020,March,3rd week,16.2137659,74.7084922
11639223,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Fallow,0-6-3.00,31-08-2020,NULL,NULL,16.2132793,74.7084982
11639324,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Fallow,0-24-13.00,31-08-2020,NULL,NULL,16.2132365,74.708465
11640334,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-26-0.00,31-08-2020,February,1st week,16.2132332,74.7086505
11640441,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-26-0.00,31-08-2020,February,2nd week,16.213224,74.7086486
11642614,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,1-18-0.00,31-08-2020,March,3rd week,16.2132168,74.7088137
11642722,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,1-18-0.00,31-08-2020,February,2nd week,16.2132354,74.7088116
11647715,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Fallow,0-4-8.00,31-08-2020,NULL,NULL,16.2122074,74.7094649
11649369,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-H,0-5-0.00,31-08-2020,March,2nd week,16.2133787,74.7096867
11703409,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,NA Land ,0-1-0.00,01-09-2020,NULL,NULL,16.2137769,74.7073185
11703409,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Eucalyptus,0-8-0.00,01-09-2020,NULL,NULL,16.2131557,74.707285
11703608,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-8-0.00,01-09-2020,March,3rd week,16.2132867,74.7092435
11703669,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-4-0.00,01-09-2020,April,4th week,16.213307,74.7092409
11704106,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sesamum ,0-5-0.00,01-09-2020,May,4th week,16.2133517,74.7090914
11704236,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-5-0.00,01-09-2020,April,4th week,16.2133507,74.7090878
11704928,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-19-0.00,01-09-2020,May,3rd week,16.213087,74.7090909
11704984,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-2-0.00,01-09-2020,March,4th week,16.2130814,74.7090701
11705034,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sesamum ,0-1-8.00,01-09-2020,April,4th week,16.2131211,74.7090708
11705088,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-1-8.00,01-09-2020,May,4th week,16.2131002,74.7090754
11705154,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-10-0.00,01-09-2020,March,4th week,16.2130805,74.7091075
11705207,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-18-0.00,01-09-2020,June,3rd week,16.2130917,74.709098
11705482,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-14-0.00,01-09-2020,May,4th week,16.2131309,74.7090638
11705819,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-10-8.00,01-09-2020,June,3rd week,16.213002,74.7092193
11705888,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-10-8.00,01-09-2020,June,4th week,16.2130143,74.7091898
11706539,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,NA Land ,0-5-0.00,01-09-2020,NULL,NULL,16.212934,74.7092532
11706539,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-17-0.00,01-09-2020,April,4th week,16.2129551,74.7092454
11707448,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-10-0.00,01-09-2020,April,4th week,16.2132039,74.7093041
11708279,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-H,0-21-0.00,01-09-2020,March,2nd week,16.2143961,74.7095196
11708908,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-H,0-39-8.00,01-09-2020,March,3rd week,16.214405,74.7095989
11708968,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-19-12.00,01-09-2020,March,3rd week,16.2144222,74.7095373
11709032,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-19-12.00,01-09-2020,March,4th week,16.2144138,74.7095663
11709102,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-7-0.00,01-09-2020,February,2nd week,16.2144162,74.7095841
11709184,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-3-8.00,01-09-2020,February,2nd week,16.2144202,74.7095564
11709243,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-3-8.00,01-09-2020,March,3rd week,16.2144407,74.7095722
11709317,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-24-8.00,01-09-2020,March,4th week,16.214433,74.7095707
11709398,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-H,0-12-4.00,01-09-2020,February,2nd week,16.2144337,74.7095385
11709498,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-12-4.00,01-09-2020,February,2nd week,16.2144306,74.7095614
11712992,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,1-28-0.00,01-09-2020,February,2nd week,16.2144184,74.7096394
11713812,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Fallow,0-31-0.00,01-09-2020,NULL,NULL,16.2132216,74.7095065
11713898,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Fallow,0-31-0.00,01-09-2020,NULL,NULL,16.2132226,74.7095029
11781430,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-15-8.00,02-09-2020,February,2nd week,16.2213392,74.706597
11781484,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-15-8.00,02-09-2020,February,2nd week,16.2213673,74.7066234
11782870,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-H,1-9-0.00,02-09-2020,February,2nd week,16.2234252,74.7081252
11783018,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,1-8-0.00,02-09-2020,February,2nd week,16.2233985,74.7081411
11783104,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-H,1-8-0.00,02-09-2020,February,2nd week,16.2233432,74.708148
11785522,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,1-1-0.00,02-09-2020,November,3rd week,16.2272299,74.7229317
11785983,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,2-17-8.00,02-09-2020,November,3rd week,16.2272356,74.7229424
11786431,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,1-39-4.00,02-09-2020,November,2nd week,16.2272251,74.7229517
11787034,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,1-38-0.00,02-09-2020,November,4th week,16.2272338,74.7229487
11787422,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,2-17-8.00,02-09-2020,November,1st week,16.2272379,74.7229427
11787696,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,2-38-12.00,02-09-2020,October,5th week,16.2272412,74.7229531
11789547,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-H,3-6-0.00,02-09-2020,March,2nd week,16.2250676,74.7108194
11790576,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-18-0.00,02-09-2020,April,2nd week,16.2212301,74.7094726
11834969,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-19-0.00,02-09-2020,February,2nd week,16.2212443,74.7096821
11835321,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-24-8.00,02-09-2020,May,3rd week,16.2212692,74.7097418
11835843,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-31-0.00,02-09-2020,June,2nd week,16.221221,74.7100673
11835941,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-11-8.00,02-09-2020,June,3rd week,16.2212776,74.7101607
11836133,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-36-0.00,02-09-2020,June,2nd week,16.2212583,74.7101505
11836133,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,1-0-0.00,02-09-2020,February,4th week,16.2212557,74.710142
11836324,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-23-0.00,02-09-2020,April,2nd week,16.2212598,74.7102162
11836513,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-5-8.00,02-09-2020,March,3rd week,16.2212401,74.7102353
11836614,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-5-8.00,02-09-2020,May,4th week,16.2212481,74.7102432
11836696,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-6-0.00,02-09-2020,April,3rd week,16.2212451,74.7102788
11836810,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-4-12.00,02-09-2020,April,2nd week,16.2212465,74.7102999
11836981,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-2-4.00,02-09-2020,March,4th week,16.221245,74.7102864
11837109,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-7-0.00,02-09-2020,May,3rd week,16.2211889,74.7103484
11837213,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-7-0.00,02-09-2020,May,3rd week,16.2212343,74.7103351
11837317,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-31-0.00,02-09-2020,May,3rd week,16.2212463,74.7103444
11837584,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-23-0.00,02-09-2020,May,3rd week,16.2212443,74.7103597
11838073,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-14-0.00,02-09-2020,April,3rd week,16.2211415,74.7103965
11838073,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-14-0.00,02-09-2020,April,3rd week,16.221137,74.7104326
11838073,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-14-0.00,02-09-2020,April,3rd week,16.2211496,74.7104403
11838401,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-18-0.00,02-09-2020,June,3rd week,16.2211272,74.7105138
11839002,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-11-0.00,02-09-2020,March,3rd week,16.2201482,74.710369
11841166,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-11-0.00,02-09-2020,May,4th week,16.2167087,74.7096138
11841824,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-12-0.00,02-09-2020,May,4th week,16.2175127,74.7100977
11842507,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-12-0.00,02-09-2020,April,4th week,16.2185958,74.7101514
11844169,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-10-0.00,02-09-2020,April,3rd week,16.2182073,74.7101403
11844279,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-7-0.00,02-09-2020,April,4th week,16.2181937,74.7101332
11844989,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-11-0.00,02-09-2020,April,4th week,16.218209,74.710188
11845648,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-13-0.00,02-09-2020,April,4th week,16.2182431,74.7102174
11845973,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-12-0.00,02-09-2020,April,3rd week,16.2182487,74.710287
11846371,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-1-8.00,02-09-2020,April,4th week,16.2191711,74.7103827
11846471,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-1-8.00,02-09-2020,May,4th week,16.21915,74.7103681
11846818,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-8-0.00,02-09-2020,April,4th week,16.2189509,74.7103588
11846930,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-8-0.00,02-09-2020,April,4th week,16.2189494,74.7103523
11847563,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-8-0.00,02-09-2020,April,4th week,16.2189283,74.7104426
11847699,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-8-0.00,02-09-2020,March,3rd week,16.2189372,74.7104429
11847970,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-8-0.00,02-09-2020,March,4th week,16.2189317,74.7104178
11848099,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-8-0.00,02-09-2020,April,4th week,16.2189468,74.7104265
11848516,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Fallow,2-37-0.00,02-09-2020,NULL,NULL,16.2189447,74.7104992
11848516,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,10-0-0.00,02-09-2020,April,2nd week,16.2189323,74.7105022
11849039,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,1-1-0.00,02-09-2020,April,2nd week,16.218763,74.7109904
11850187,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-15-0.00,02-09-2020,April,4th week,16.2169802,74.710315
11850329,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-12-0.00,02-09-2020,April,2nd week,16.2170055,74.7102661
11851998,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Bajra-L,0-30-0.00,02-09-2020,May,4th week,16.2132205,74.710373
11852078,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Harvest over Crop-Soyabean,0-28-0.00,02-09-2020,NULL,NULL,16.213219,74.7103694
11852346,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Bajra-L,0-28-0.00,02-09-2020,May,4th week,16.2132659,74.7103514
11852955,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Bajra-L,0-14-0.00,02-09-2020,April,3rd week,16.2132093,74.7102579
11853448,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,NA Land ,0-5-0.00,02-09-2020,NULL,NULL,16.2126877,74.7097292
11853448,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-21-0.00,02-09-2020,April,4th week,16.2126921,74.7097357
11853633,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-14-0.00,02-09-2020,May,4th week,16.2131329,74.7098834
11854061,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-14-0.00,02-09-2020,April,4th week,16.2126304,74.7096771
11855232,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-26-0.00,02-09-2020,February,3rd week,16.2143726,74.7099076
11868605,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,2-35-0.00,03-09-2020,May,4th week,16.2172642,74.7109693
11869351,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-19-8.00,03-09-2020,April,4th week,16.2177762,74.7110777
11869634,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-19-8.00,03-09-2020,May,3rd week,16.2177686,74.7110852
11869751,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-14-6.00,03-09-2020,May,4th week,16.2177505,74.7110848
11869886,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-28-10.00,03-09-2020,April,4th week,16.2177826,74.7111131
11870064,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-2-0.00,03-09-2020,June,4th week,16.2176738,74.7111703
11870530,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-5-0.00,03-09-2020,May,4th week,16.217669,74.7111912
11870722,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-1-0.00,03-09-2020,May,4th week,16.2176054,74.7113039
11870852,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-18-0.00,03-09-2020,May,4th week,16.2175658,74.7113181
11870976,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-9-0.00,03-09-2020,June,4th week,16.2175706,74.7112971
11871144,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-8-0.00,03-09-2020,May,4th week,16.2175895,74.7112948
11871259,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-8-0.00,03-09-2020,May,4th week,16.2175891,74.7113001
11871362,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-15-0.00,03-09-2020,May,4th week,16.2175803,74.7112942
11871529,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-15-0.00,03-09-2020,May,4th week,16.217589,74.7113042
11871964,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,1-1-0.00,03-09-2020,May,4th week,16.2178076,74.7113179
11873882,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Harvest over Crop-Soyabean,0-10-0.00,03-09-2020,NULL,NULL,16.2172141,74.7111113
11874815,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-11-0.00,03-09-2020,May,4th week,16.2158698,74.7109798
11883174,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Harvest over Crop-Soyabean,0-17-0.00,03-09-2020,NULL,NULL,16.2173047,74.7112259
11883409,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Harvest over Crop-Soyabean,0-17-0.00,03-09-2020,NULL,NULL,16.2172833,74.7112645
11886628,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-15-0.00,03-09-2020,June,4th week,16.2173604,74.7114403
11886797,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-15-0.00,03-09-2020,May,4th week,16.2173987,74.7114513
11887061,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-7-0.00,03-09-2020,April,3rd week,16.2174072,74.7114457
11887854,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-38-0.00,03-09-2020,April,3rd week,16.2176196,74.7115955
11889148,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-30-0.00,03-09-2020,May,4th week,16.2174409,74.7115681
11890228,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Harvest over Crop-Soyabean,1-38-0.00,03-09-2020,NULL,NULL,16.2175478,74.7117744
11890351,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Harvest over Crop-Soyabean,1-18-0.00,03-09-2020,NULL,NULL,16.2174855,74.7117327
11890571,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,2-3-0.00,03-09-2020,May,4th week,16.2174943,74.7116863
11908228,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-12-0.00,03-09-2020,May,4th week,16.2210393,74.7116913
11909195,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-12-0.00,03-09-2020,May,4th week,16.2209834,74.7117439
11909453,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-H,0-5-0.00,03-09-2020,May,3rd week,16.2209893,74.7118021
11910007,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-5-0.00,03-09-2020,April,4th week,16.2208687,74.7118992
11910542,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-9-0.00,03-09-2020,May,4th week,16.2209791,74.7118672
11911111,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-H,0-9-0.00,03-09-2020,May,4th week,16.2200443,74.7117094
11912251,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,1-28-0.00,03-09-2020,April,3rd week,16.2207245,74.7123509
11917160,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-H,0-6-0.00,03-09-2020,June,4th week,16.2194698,74.7113946
11918568,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-8-0.00,03-09-2020,April,3rd week,16.2180609,74.7115463
11919295,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Soyabean,0-12-0.00,03-09-2020,June,4th week,16.217938,74.7114781
11921118,1,Belagavi,4,Gokak,2,ARABHANVI,9,NANDAGANVA,118,2020-2021,1,Kharif,Sugarcane-P,0-24-0.00,03-09-2020,May,4th week,16.2126263,74.7096805
